name,place_id,type,lat,lng,address
Munchsters,ChIJ__-_lwYa2jERs75ZAQpdaSE,restaurant,1.3226927,103.8142865,"Bukit Timah Road, Cluny Court"
Orh Gao Taproom Craft Beer Bar,ChIJ-wqP5Ssb2jER-J3yUyICqvA,restaurant,1.3227168,103.8136869,"10 Jalan Serene, #01-03 Serene Centre"
Guzman y Gomez - Serene Centre,ChIJDfCpK-Yb2jERcRuoYBQC7AM,restaurant,1.3225807,103.8136111,"10 Jalan Serene, Serene Centre"
Adam Chicken Rice,ChIJGZ-bbsgb2jERYdcJWSvegr0,restaurant,1.3240877,103.8142991,"2 Adam Road, #01-08 Adam Food Centre"
Selamat Datang Warong Pak Sapari or WarongPakSapari,ChIJr39M4QYa2jERe0a_7urSZ4I,restaurant,1.324021,103.814229,2 Adam Road
Nasi Singapura since 1974,ChIJv4Mk4QYa2jERu7w-OxI-f7A,restaurant,1.3241353,103.8142837,"2 Adam Road, #01-03 Food Centre"
Adam Seafood BBQ,ChIJv4Mk4QYa2jERQyyZw0PRyLI,restaurant,1.3240767,103.8142207,"2 Adam Road, #01-17 Adam Food Centre"
Seng Teck Kee,ChIJX99aFgAb2jERqdIPna6rt8M,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-21 Adam Food Centre"
Adam's Indian Rojak,ChIJCQ6plJgb2jERk0YlO6H_4i8,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-05"
Tong Fong Fatt Hainanese Boneless Chicken Rice,ChIJNUd3m4Ab2jER1fXt4hc_gzk,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-17 Adam Food Centre, Singapore"
Pondok Satay,ChIJr39M4QYa2jERVEa772p5LaA,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-13 Adam Food Centre"
Bahrakath Mutton Soup,ChIJv4Mk4QYa2jER3mvQRS4vAMA,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-10 Adam Food Centre"
Zaiton Satay,ChIJv4Mk4QYa2jER2IbsvUprz40,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-07"
Stewart Fruit Juice,ChIJv4Mk4QYa2jER0qMh-YQv31k,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-28, Singapore"
Adam's Delights,ChIJv4Mk4QYa2jERLkfCwJLuWO8,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-11"
Al-Sheik Mee Stall,ChIJv4Mk4QYa2jERu4I2rNQQ8Ps,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-16 Adam Food Centre"
Ibrahim Mee Stall,ChIJv4Mk4QYa2jERLApeQ91Bw-w,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-04 Adam Food Centre"
Yummy Rojak,ChIJv4Mk4QYa2jERCdJ9D1ocVZw,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-19 Adam Food Centre"
Adam Fishball Noodle (#01-25),ChIJv4Mk4QYa2jERx51-KDobWrA,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-25 Adam Food Centre"
成記 Cheng Ji,ChIJv4Mk4QYa2jERngnxxkFpCVA,restaurant,1.3240414,103.8141545,"2 Adam Road, #01-24, Singapore"
Hua Ji Chicken,ChIJkyKyTQAb2jERSN4JCugk8ZY,restaurant,1.3241839,103.8142505,"2 Adam Road, #01-31 Adam Food Centre"
Adam Rd Noo Cheng Big Prawn Noodle,ChIJv4Mk4QYa2jER04PXfccoZvo,restaurant,1.3242218,103.814164,"2 Adam Road, #01 27, Singapore"
Sataybros_sg,ChIJwY6Uuv8b2jERIXUoC7Xm96w,restaurant,1.3241822,103.8141863,"2 Adam Road, #01-07"
Thajudeen Teh Tarik,ChIJv4Mk4QYa2jERqgTkI_dxeto,restaurant,1.3240394,103.8140788,"2 Adam Road, #01 12, Singapore"
Adam's Fried Hokkien Mee,ChIJZ5hv4QYa2jERas1IefKglGI,restaurant,1.3242264,103.8141876,"2 Adam Road, #01-22 Food Centre"
You Ji,ChIJv4Mk4QYa2jERvooRgG5ALAM,restaurant,1.324088,103.814086,"2 Adam Road, #01-17, Singapore"
Adam Drinks Stall,ChIJv4Mk4QYa2jERH7qgGyWF7ko,restaurant,1.324088,103.814086,"2 Adam Road, #01-32, Singapore"
Yu Kee Duck Rice. Kway Chap. Porridge,ChIJv4Mk4QYa2jERy_PC6VSNeMA,restaurant,1.324088,103.814086,"2 Adam Road, #01-17, Singapore"
Taj Mahal Drinks Stall,ChIJv4Mk4QYa2jERH5-Vf8TzfqI,restaurant,1.3241604,103.8141321,"2 Adam Road, Stall no 15"
Adam's Desserts,ChIJv4Mk4QYa2jERiO0WWifdyM4,restaurant,1.3242516,103.814195,"2 Adam Road, #01-31 Adam Food Centre"
Al Borgo Italian Restaurant,ChIJMZS0f_kZ2jERS9Z6l2Jnw9g,restaurant,1.319502,103.8275459,"383 Bukit Timah Road, #01-02"
Fruitopia,ChIJsRBE4QYa2jERYjbH7X0ySBE,restaurant,1.3241299,103.8140835,"2 Adam Road, Singapore"
Siti Nur Liyana Nasi Lemak,ChIJv4Mk4QYa2jERN70U6hzdTGk,restaurant,1.3242087,103.8141348,"2 Adam Road, #01-14 Adam Food Centre"
The Sugarcane Plant,ChIJv4Mk4QYa2jER5neDYGVbw30,restaurant,1.3241658,103.8140668,"2 Adam Road, #01-17, Singapore"
Plain Vanilla Cluny Court,ChIJT5C_lwYa2jER5S8-Pk3eFZE,cafe,1.3226734,103.8142876,"501 Bukit Timah Road, #01-03A Cluny Court, Singapore"
HAN BING CAFÉ,ChIJ1y-nmgYa2jERWDlO0twJmq4,cafe,1.3227268,103.813804,"10 Jalan Serene, #01-03B"
Bee's Knees at The Garage,ChIJFQjxnAQa2jEROiUvD4BattU,cafe,1.318974,103.815589,"Cluny Park Road, Level 1 The Garage, 50"
Privé Botanic Gardens,ChIJYauNiaUb2jERMCCdnHNR4B0,cafe,1.3150229,103.8161337,"1 Cluny Road, Singapore Botanic Gardens"
MICRO | bakery,ChIJwdio-X8b2jERE57rD8_N3Cg,cafe,1.3227128,103.8138455,"10 Jalan Serene, #01-05 Serene Centre"
Tierney's Cafe,ChIJMzgfmgYa2jERe-BFrKOyOIw,cafe,1.3226045,103.8136993,10 Jalan Serene
Killiney Kopitiam Serene Centre,ChIJhXHfkTUb2jERtsWVt610Y7k,cafe,1.3226736,103.8136446,"10 Jalan Serene, #01-03, Singapore"
Sin Chuan Huat Coffee Stall,ChIJOddgeAAb2jERxY_SAvCquaY,cafe,1.3241404,103.8141104,"2 Adam Road, Stall no 15, Singapore"
the RITUAL,ChIJv54-ECwZ2jERw8V-N3dPCEU,cafe,1.3195389,103.827332,"383 Bukit Timah Road, #01-09B"
Hello Arigato Bukit Timah,ChIJ7VSchNob2jERSYAj1taTBMs,cafe,1.3229704,103.811969,551 Bukit Timah Road
The Cellar & Humidor,ChIJFUNR1fgZ2jERgNM92gTyIc8,bar,1.3216777,103.8249557,1 Plymouth Avenue
Body talk clinic,ChIJ_6R5vQYa2jERNy42vXBvq8M,hospital,1.322747,103.814417,"501 #04-04 259760., Bukit Timah Road, Cluny Court"
Smile Design Dental Practice @ Bukit Timah,ChIJy4rGmgYa2jERuqvQRo5wz5g,doctor,1.3225261,103.813692,"10 Jalan Serene, #02-04 Serene Centre"
Dr Priya Sen Skin & Laser Centre,ChIJW0NCmwYa2jERQwUQjJCGJf0,doctor,1.3225807,103.8136111,"10 Jalan Serene, #02-02/03 Serene Centre"
Family Podiatry Centre - Trusted PODIATRIST in Singapore,ChIJW0NCmwYa2jERZ2i6-39AuUc,doctor,1.3225807,103.8136111,"10 Jalan Serene, #02-19 Serene Centre"
Cluny Court Family Dental,ChIJfciUlwYa2jERbbGMGnkpuJM,doctor,1.3226734,103.8142876,"501 Bukit Timah Road, #02-18 Cluny Court"
Solescape Shoes | Wellness Shoes Done Beautifully | Singapore,ChIJAQDAmgYa2jERXorjtMABVcw,doctor,1.3225835,103.81373,"10 Jalan Serene, #02-19 Serene Centre"
Singapore Botanic Gardens,ChIJvWDbfRwa2jERgNnTOpAU3-o,clinic,1.3138397,103.8159136,"1 Cluny Road, Singapore"
Metropolitan YMCA,ChIJiwp9RvcZ2jER1l_V9UE3krg,clinic,1.3164438,103.8265488,"60 Stevens Road, Singapore"
Russian Embassy,ChIJPWxeNhwa2jERCwmfYaIL9VE,clinic,1.3140622,103.8183071,51 Nassim Road
Embassy of France / Ambassade de France,ChIJQf_GngYa2jERa5_vjqTDFJM,clinic,1.3222399,103.8141409,101-103 Cluny Park Road
Le Grove Serviced Residences,ChIJ0Y7I6vYZ2jERUzycjQt7foE,clinic,1.3134106,103.8257675,32 Orange Grove Road
Alocassia Apartments,ChIJIzErgvkZ2jER5j1rcjqqg8A,clinic,1.3194463,103.8273501,383 Bukit Timah Road
Schools' Sports Council,ChIJ-7Dm1AIa2jERAhkPxisBjrQ,clinic,1.3189589,103.8199426,21 Evans Road
Yess Le Green Pte Ltd,ChIJq6qq8gIa2jERN0zJ6tnzTV0,clinic,1.3188241,103.8203582,26 Evans Road
Herbal Physi,ChIJfbljmAYa2jERU6DaJKExrlU,clinic,1.322479,103.81432,"501 Bukit Timah, #02-18 Cluny Court"
Decofix DIY Store,ChIJMzgfmgYa2jER0xUX9UWaL4Y,clinic,1.3226734,103.8142876,"501 Bukit Timah Road, #02-04 Cluny Court"
Sim Yong Chan & Co,ChIJn4JvW_gZ2jERILw9aggGZpo,clinic,1.319213,103.8235054,46 Margoliouth Road
MOE (Evans) Stadium,ChIJMQ-TQwIa2jERQ_5C9MU5bkg,clinic,1.3204653,103.8199197,"21 Evans Road, Singapore"
The Ministry of Education Sports and Recreation Club (MESRC),ChIJS0_tsEMa2jERcvmqB8RLwYk,clinic,1.3189947,103.8199101,"21 Evans Road, Singapore"
"PSOEB (Physical, Sports & Outdoor Education Branch)",ChIJoxjM1AIa2jERkov3ogvFt_Y,clinic,1.3191762,103.8192857,"21 Evans Road, Singapore"
Khai Seng Garden,ChIJPSCEDwIa2jERE_gopfvLamM,clinic,1.3205776,103.8211109,46 Evans Road
Bootcamp,ChIJ7z8c6AIa2jERjxut0xZ1ynM,clinic,1.318499,103.819515,21 Evans Road
MOE (Evans) Swimming Complex,ChIJFSG20wIa2jER4eMePrY6W2Q,clinic,1.318388,103.8194625,21 Evans Road
JS Athletics,ChIJt1BWnRQU2jERYCicjPTeV0k,clinic,1.3183879,103.8194624,"21 Evans Road, POSEB Track off"
Oh Lian Huat Contactor Pte Ltd,ChIJmXkRZgIa2jERCz5axzqPWRc,clinic,1.3212734,103.8213914,"48 Evans Road, Singapore"
Oei Tiong Ham Bldg,ChIJ3_zkBQMa2jER5_QT_xdxarA,clinic,1.3193451,103.8180575,"469C Bukit Timah Road, Oei Tiong Ham Building, Former Raffles College, Singapore"
Asian Society of International Law,ChIJ02MxDwMa2jERLlqlJM4Zg2s,clinic,1.3193572,103.8178867,"469G Bukit Timah Road, Faculty of Law, National University of Singapore, Eu Tong Sen Building"
C J Koh Law Library,ChIJ46rtGQMa2jERAn1YUJjCyH8,clinic,1.3186944,103.8181528,"469D Bukit Timah Road, Former Raffles College"
Li Ka Shing Building,ChIJ6-qGoAMa2jER5-qLIIoVtEw,clinic,1.3196911,103.8174766,"Bukit Timah Road, Singapore"
Lee Kuan Yew School of Public Policy,ChIJrRD_oAMa2jERxhENP6ktOxo,clinic,1.3190578,103.8173815,"469C Bukit Timah Road, National University of Singapore"
Centre for International Law,ChIJs3XQQwMa2jERo9Hw19ZXn1c,clinic,1.31934,103.8172571,"469A Bukit Timah Road, Tower Block, #09-01 Bukit Timah Road, Singapore"
East Asian Institute,ChIJy_4UcAMa2jERhmZqFZcAa0c,clinic,1.3194964,103.817224,"469A Bukit Timah Road, #06-01 Tower Block"
National University of Singapore Faculty of Law,ChIJfyddcgMa2jER6C0WKzLdP6w,clinic,1.3187759,103.817208,469G Bukit Timah Road
Plushy Play,ChIJ0zmwuPgZ2jERozNWv6mCZgc,clinic,1.3209404,103.8231333,1 Lewis Road
Healing Garden,ChIJOfVGMQMa2jER23UroAuWHJA,clinic,1.3176773,103.8176982,"1 Cluny Road, Singapore"
Cluny Food Court,ChIJWRRo0hwa2jERcWa2eYItLFQ,clinic,1.3168818,103.8183526,1J Cluny Road
EW Barker Centre for Law & Business,ChIJqWRlbgMa2jERZGKXDoEY12I,clinic,1.3184376,103.8167269,"469G Bukit Timah Road, Block B Level 2 Next to Staff Lounge"
The Chatelet,ChIJ0anS_vgZ2jERDWktPWqS5Jg,clinic,1.3200318,103.8242979,16 Margoliouth Road
"Institute of Policy Studies (IPS), Singapore",ChIJ3ZcHRwAEBBARXWaFVSHOTzA,clinic,1.3175831,103.8168661,"1C Cluny Road, House 5"
The Glyndebourne,ChIJLRr0M_8Z2jER56HGLTtGwtM,clinic,1.3224525,103.8233016,38 Trevose Crescent
The BodyTalk System: Therapy and Training Center Singapore,ChIJe3L7km0Z2jERor4eWS_1w_E,clinic,1.3226927,103.8142865,"501 Bukit Timah Road, Cluny Court"
Centre For Urban Greenery and Ecology (CUGE),ChIJJ46FJRka2jERfqC2-tSDZtA,clinic,1.3160468,103.8185691,"1a Cluny Road, Singapore"
The Elly Store,ChIJ27HGKQUa2jERIliA31-2hNI,clinic,1.3226079,103.8141744,"501 Bukit Timah Road, #02-31/33 Cluny Court"
Trevose 12,ChIJwYpfJf8Z2jER3121x3DRxD0,clinic,1.3226184,103.8238823,19 Trevose Crescent
Bethlehem Bible-Presbyterian Church,ChIJbz8SwwYa2jERUxi-Kmd-d1o,clinic,1.3236903,103.8146099,"1 Dunearn Close, Singapore"
Y2 Space Pte. Ltd.,ChIJM-Dsz_kZ2jERPH1zpMS_tnw,clinic,1.3179276,103.8251583,67 Stevens Road
NParks HQ Block,ChIJb4M1mRwa2jERKa6Q2R1FuUQ,clinic,1.3157352,103.8164385,"1 Cluny Road, Singapore Botanic Gardens"
Organisationsberatung Klinger GmbH,ChIJX1D7jQAa2jER3cDeE0pFtoY,clinic,1.3258036,103.8180913,48 Jalan Unggas
Gardens Shops at Singapore Botanic Gardens,ChIJ4b4dYhwa2jERpn8vQVnaPQc,clinic,1.3152787,103.8161323,"1 Cluny Road, Singapore"
CS Fresh @ Cluny Court,ChIJ__-_lwYa2jER76Un-laLEOU,clinic,1.3226846,103.8144691,"501 Bukit Timah Road, #01-02 Cluny Court"
Campus France Singapore,ChIJk87SngYa2jERY2bFUkqhi8I,clinic,1.32232,103.814162,"103 Cluny Park Road, #101 Embassy of France in Singapore"
Cold Storage Alocassia,ChIJMZS0f_kZ2jER_bAUMhCVOyc,supermarket,1.3195742,103.8271568,"383 Bukit Timah Road, #01-09A Alocassia Apt"
Oct Botanic Gardens,ChIJMTPTcQMa2jERuV5GjSIXb2c,convenience_store,1.3191111,103.8167357,469 Bukit Timah Road
Restaurants,ChIJ_1LOOgAZ2jER8pkeMHVubRM,convenience_store,1.31633,103.827191,"58 Stevens Road, Singapore"
M.Y World Preschool HQ,ChIJWWy-RfcZ2jER4BsX0rpSKFg,school,1.3164391,103.826518,"60 Stevens Road, Singapore"
Little Oaks Montessori Kindergarten,ChIJf-upoQUa2jERyiZWa1FyEFQ,school,1.319875,103.8118615,98 Farrer Road
Singapore Chinese Girls' School,ChIJTWmHvPsZ2jERkQKp5z4AY_o,school,1.3212977,103.828876,190 Dunearn Road
Raffles House@Robin Close,ChIJBwPYjfkZ2jERToeaP1fGr0U,school,1.3188223,103.8269834,"15 Robin Close, Singapore"
Preschool By-The-Park (Evans),ChIJaU5k_SEb2jER6cErSQjBNqg,school,1.3191095,103.8205239,"26 Evans Road, #01-08"
Tennis Lessons,ChIJLffMwgIa2jER7w216ry9dN4,school,1.3183879,103.8194624,"21 Evans Road, Singapore"
IPS Social Lab,ChIJ_2-_xgIa2jERJRut2vBiu8I,school,1.3181289,103.8199024,20 Evans Road
Asia Competitiveness Institute,ChIJ_____wIa2jERH2OccvVO9O4,school,1.3177326,103.8199057,469C Bukit Timah Road
Eu Tong Sen Building,ChIJ2TZHQgMa2jER8ruzZ0FuFZI,school,1.3184076,103.8168192,469G Bukit Timah Road
Lee Piano and Violin Music Studio,ChIJzZY5hd0Z2jERRNEUOpPsTZI,school,1.3199954,103.8243022,Margoliouth Road
MindChamps PreSchool @ Raffles Town Club,ChIJXej_K_kZ2jERAoiui6SOc7Q,school,1.3218083,103.8246898,"1 Plymouth Avenue, #03-00"
Tennis Lab Singapore Pte Ltd,ChIJI3MEBQUZ2jERjXr9apqSpEM,school,1.3201099,103.8250674,151 Stevens Road
MindChamps MindSpace @ Raffles Town Club (Stevens Road) | After School Student Care for P1-P5,ChIJ5dFsCjsZ2jERaId2YNCPB0A,school,1.3216387,103.8248413,"1 Plymouth Avenue #01-00 Raffles Town Club, 1 Plymouth Avenue, #02-00"
MapleBear Adam,ChIJmYKZhoEb2jERGW5hQ2kse1o,school,1.3236903,103.81461,1 Dunearn Close
MerlionKids Preschool (HQ Admin),ChIJZ4paCk4W2jERAtpRk35eWUk,school,1.3238016,103.8144941,360 Dunearn Road
Victoria Place,ChIJqTmJTf4Z2jERNqWYOUWJKmU,school,1.3247894,103.8247329,"Dunearn Estate, 35 Trevose Crescent (S)298049, 35 Trevose Crescent"
BibiNogs,ChIJMzgfmgYa2jERuxxBCMcKokk,school,1.3225835,103.81373,"10 Jalan Serene, #02-05 Serene Center"
Learning Is Fun,ChIJqVyvmgYa2jERZ9UuAbO6I24,school,1.322574,103.813679,10 Jalan Serene
Real Proper Singing Lessons,ChIJAQDwmP4Z2jERS63uoRpJuPM,school,1.3233488,103.8268268,"245 Whitley Road, Tanglin CC"
Kids Empire,ChIJIXpPoAUa2jERfWLbAJ0Uyok,school,1.3197032,103.8117144,96 Farrer Road
Singapore Bible College,ChIJC8INngca2jER0JCd7mKa748,school,1.3258054,103.8131749,9-15 Adam Road
SJI Foyer,ChIJL9s2CQAZ2jER_68IY3qPDWw,school,1.3235155,103.827908,"38 Malcolm Road, Singapore"
College Of Physical Education Sport Complex,ChIJoxjM1AIa2jERdVkOUYuVG-0,university,1.3173346,103.8189715,"No. 21, Evans Road Singapore, 259366"
Student of NUS (LKYSPP),ChIJV4C2XEUb2jERZQo-htgrdow,university,1.3238344,103.8151779,"35 College Green, Singapore"
Centre for Ethnobotany,ChIJu1bHsYAb2jERyKKnycQ3AZk,museum,1.3194808,103.8165939,1G Cluny Road
National Parks Board,ChIJc-qInBwa2jERpyqg4OcodwA,park,1.3157058,103.8161825,"1 Cluny Road, Singapore Botanic Gardens"
Tan Hoon Siang Mist House,ChIJ0ZtH3Rsa2jERqWURv7Gosjw,park,1.3133081,103.8144615,"3C Tyersall Road, Singapore"
Jacob Ballas Children's Garden,ChIJM8FcNhka2jER-7g-ZTXCpyk,park,1.3207013,103.8179261,1H Cluny Road
Singapore Botanic Gardens Eco Lake,ChIJkzwh8AMa2jERzvWXBxfZubI,park,1.3213419,103.8165398,469C Bukit Timah Road
Ethnobotany Garden,ChIJu6OWMSkb2jERqTHxOLcnArg,park,1.3201141,103.8158357,1 Cluny Road
Seed Bank,ChIJ-84pvLIb2jERFpIOAQWUOEs,park,1.3180219,103.8161167,1D Cluny Road
Foliage Garden,ChIJTTfsqRwa2jERB-qcoQXda80,park,1.319628,103.8156232,"1 Cluny Rd, Singapore 259569 Cluny Road, Singapore"
Bougainvilleas (Singapore Botanic Gardens),ChIJA8iUGAAb2jERLVHWVhxSyWg,park,1.32023,103.8154595,"1 Cluny Road, Singapore"
Fragrant Garden,ChIJ5ywKbk4b2jERkHluB0Pn__k,park,1.3174985,103.8161121,"1D Cluny Road, Singapore"
Evolution Garden,ChIJEy4Jk7Eb2jERjHRiAWMr5AE,park,1.3167343,103.8165058,Singapore Botanic Gardens
Kheam Hock Nature Way,ChIJe5NAuaoQ2jERHbzt9P4vXvw,park,1.324859,103.8202181,Kheam Hock Road
Bamboo Collection (Singapore Botanic Gardens),ChIJiTVVDAAb2jERg0F3mshznY4,park,1.3206242,103.814906,"1 Cluny Road, Singapore"
Trellis Garden,ChIJVbWv1k8b2jERrKkVgr6Y0A4,park,1.321781,103.8151645,Botanic Gardens MRT Station
Dalvey Hill,ChIJuTU-ayEb2jEROqjbFmG0xDM,park,1.3146257,103.8208595,Dalvey Road
Melati Gate,ChIJY-hqPAQa2jERghpfLXMsTUM,park,1.3211142,103.8144337,81 Cluny Park Road
NJC Greenlink's Trees 🌳,ChIJTbarAgAZ2jER-dumSjnAryU,park,1.3169176,103.8248636,White House Road
Arwaa Mansion Back Scenery,ChIJe_AlrZ8b2jER7fkXDsUhgxo,park,1.3139899,103.8210861,Dalvey Road
University Road Park,ChIJNUYD6wAa2jERjatBYJ0RwCc,park,1.3256383,103.8173444,University Road
Nassim Gate Treeway,ChIJyViHfxwa2jER5bx8VkfNFk0,park,1.3148691,103.8158303,7 Tyersall Road
Botanic garden Singapore,ChIJeVdeABMb2jERvK84D-jJM0M,park,1.3150236,103.815411,"1 Cluny Road, E J H Corner House Singapore Botanic Gardens"
Adam Park Connector,ChIJAWryKwAb2jEREk4Py6FXlcg,park,1.3227825,103.8135065,
Malcolm Park,ChIJ-ftgvP4Z2jERmGf_lr5FJmg,park,1.322902,103.826504,247 Whitley Road
Coast-to-Coast Trail (Central) CP4,ChIJyx3EqPQb2jERcf3w-aDPuEo,park,1.3240327,103.8139692,
Palm Valley Gate,ChIJlQBVry8b2jERNarDoLvAwWg,park,1.3146354,103.8139561,Tyersall Road
Shelford Rolling Hills Park,ChIJncuiAQca2jERzR59WSyObOA,park,1.3244866,103.8131967,"3A Adam Road, Singapore"
Sembcorp Cool House,ChIJHXRM6hsa2jERTWva5xCUhy4,park,1.3136302,103.8145465,"1 Cluny Road, Singapore Botanic Gardens"
The Secret Ravine,ChIJhehy8tAb2jERvldaZRqa-KY,park,1.3135047,103.814399,SG
Yuen Peng Mcniece Bromeliad collection,ChIJO_ojJssb2jERlGny3BTmLys,park,1.313601,103.8141928,"Lower, Palm Valley Rd"
MOE (Evans) ActiveSG Sports Hall,ChIJ14HOpmob2jERxgBVEhrK-5M,stadium,1.3185662,103.8186802,21 Evans Road
Crossroads International Church,ChIJvywoR_cZ2jER05-oYy7tFsA,church,1.3164849,103.826601,60 Stevens Road
싱가포르한인교회 - 싱가폴 나눔과섬김의교회,ChIJjZ8fCwca2jERhuwEky0vd04,church,1.32547,103.813124,9 Adam Road
Leng Kwang Baptist Church,ChIJO9MGR_oZ2jERG5189HsN6KQ,church,1.3189197,103.8289163,365 Bukit Timah Road
Gospel Light Christian Church (Dunearn),ChIJm2Dz6bAb2jEReMh6nRKnUW0,church,1.3237815,103.8144897,"360 Dunearn Road, Singapore"
Church of Christ,ChIJWwf2RPcZ2jERwrVOnqsy9V4,church,1.316545,103.826449,"60 Stevens Road, Singapore"
Talent Beacon Fellowship,ChIJex8cppQR2jERw6I6by3w888,church,1.3164696,103.8266074,"60 Stevens Road, Singapore"
Masjid Ba'alwie,ChIJXYPHlfgZ2jERe5AveQeC7_0,mosque,1.3207225,103.8225769,2 Lewis Road
New Ubin Seafood MYMCA Stevens,ChIJCUirCdQ92jEReYaQth4wSqU,meal_takeaway,1.3164696,103.8266074,"60 Stevens Road, Metropolitan YMCA (Lobby"
Square 2,ChIJoavrZ-cZ2jEROHbTzqYlVM4,shopping_mall,1.3208322,103.8441474,"10 Sinaran Drive, #02-04"
Goldhill Plaza Mall,ChIJtxtC6OcZ2jERqVnzRgkZXvo,shopping_mall,1.3179851,103.8429051,"1 Goldhill Plaza, Singapore"
Galaxy World indoor,ChIJtxtC6OcZ2jERvHjPPFaNce8,shopping_mall,1.3178703,103.8434698,Goldhill Plaza
Herox Groccery,ChIJtxtC6OcZ2jER0ac-aq46psI,shopping_mall,1.3178703,103.8434698,Goldhill Plaza
Agile Resouces,ChIJK7Wq8l8X2jER2Tr0BOOO6fA,shopping_mall,1.3267873,103.8427304,592A Balestier Road
179B Goldhill Centre,ChIJ17umlecZ2jERqCrnHn-3HyY,shopping_mall,1.3184302,103.8436897,179 Thomson Road
Royal Square at Novena and Royal Square Medical Centre,ChIJVWa4ADEZ2jER2ONXOeualPU,shopping_mall,1.3206053,103.8432372,101 Irrawaddy Road
诺维娜,ChIJKVMiZ7oZ2jERXtnHiMWDx7U,shopping_mall,1.3197621,103.8434376,Singapore
Velocity @ Novena Square,ChIJVVVVcOcZ2jERuHgJL1B5Aj4,shopping_mall,1.3200049,103.8439137,238 Thomson Road
Goldhill Shopping Centre,ChIJjboBwHoZ2jERbe8OvUUSLws,shopping_mall,1.3180468,103.8436109,"35 Goldhill Plaza, Singapore"
United Square Shopping Mall,ChIJRX3v4ecZ2jERD0BlqjhXKCc,shopping_mall,1.3171849,103.8436045,"101 Thomson Road, Singapore"
Balmoral Plaza,ChIJGe2Jmu8Z2jERF13O2J2LQHY,shopping_mall,1.3166449,103.8351761,271 Bukit Timah Road
Balestier Hill Shopping Centre,ChIJW7nOIuAZ2jERznVUaWaNNhw,shopping_mall,1.3258546,103.8428618,2 Balestier Road
Market at little novena,ChIJEzxnOAAZ2jER3fH4EIWXJ50,shopping_mall,1.3247675,103.8457101,
Bef Novena Stn Exit B,ChIJQyS0JucZ2jERvr0LDMKcnBU,bus_station,1.3211,103.842239,Singapore
Opp Hotel Royal,ChIJ_VdEKeYZ2jERQq35CBsqr5s,bus_station,1.317435,103.841438,Singapore
United Sq/Bef Novena Stn,ChIJmWKK_OcZ2jER2g6-6fi6Mw0,bus_station,1.317353,103.844215,Singapore
Opp Newton Life Ch,ChIJ--zRGOkZ2jERn6q5MT9N3us,bus_station,1.3145789,103.8405599,Singapore
Newton Stn,ChIJbRt5x-4Z2jERsHEEboNde6A,bus_station,1.313751,103.8380486,Singapore
Opp Old Police Acad,ChIJzUsMUF8X2jERRdnH2W7KPIc,bus_station,1.3270844,103.8397559,Singapore
Bef Jln Dusun,ChIJQTvg9V8X2jEREAqagp4chq4,bus_station,1.326685,103.8436731,Singapore
Muay Thai,ChIJ4yJuAuAZ2jERMlpo1iii3Ck,bus_station,1.3265025,103.8443315,"567 Balestier Road, Singapore"
Newton,ChIJr18Rv-4Z2jERXFDaPCqD8UU,transit_station,1.31232,103.83799,Singapore
Opp Novena Ch,ChIJQYGP1-YZ2jER_lHgN5P4Hoc,transit_station,1.3212382,103.8417808,Singapore
Novena Stn,ChIJy6khEecZ2jERTNH54pEuGKM,transit_station,1.320338,103.842834,Singapore
Hotel Royal,ChIJCcpZgegZ2jERThSd-xwd5vM,transit_station,1.317022,103.841644,Singapore
Novena,ChIJTxTEcecZ2jERVySfJurj8Ok,transit_station,1.32044,103.84383,Singapore
Opp Novena Lodge,ChIJx_B1HeEZ2jERxL_ucahUkbs,transit_station,1.3234149,103.8418798,Singapore
Chancery Ct,ChIJe8t8d-8Z2jERxHVnmgArIOk,transit_station,1.3166761,103.8362946,Singapore
Opp Thomson Med Ctr,ChIJF5ymTeAZ2jERsbq7rSYBGZQ,transit_station,1.325264,103.842209,Singapore
Anglo-Chinese Sch,ChIJc2LPQOUZ2jERxqXypTPfqAc,transit_station,1.3182904,103.8344017,Singapore
Opp United Sq,ChIJRdWEHegZ2jERjdDTHDwMdpU,transit_station,1.316497,103.844849,Singapore
Opp Newton Stn Exit C,ChIJgYCIzO4Z2jERs_g7JxWTUds,transit_station,1.3140856,103.8388098,Singapore
St. Joseph Instn Jnr,ChIJpZ3lad0Z2jERMc1cMhDQbXw,transit_station,1.3182843,103.8458087,Singapore
Revival Ctr Ch,ChIJzeh9Ed0Z2jER7Qi1yHWUSXQ,transit_station,1.3187881,103.8465574,Singapore
Ferrell Residences,ChIJzaPEsPoZ2jERVT60a-O39BI,transit_station,1.3180247,103.8327272,Singapore
